subject,movement,t_start,fs,win_samples,n_channels
185,WAK,370320,1000.0,250,7
185,WAK,370445,1000.0,250,7
185,WAK,370570,1000.0,250,7
185,WAK,370695,1000.0,250,7
185,WAK,370820,1000.0,250,7
185,DNS,370945,1000.0,250,7
185,DNS,371070,1000.0,250,7
185,DNS,371195,1000.0,250,7
185,DNS,371320,1000.0,250,7
185,DNS,371445,1000.0,250,7
185,DNS,371570,1000.0,250,7
185,DNS,371695,1000.0,250,7
185,DNS,371820,1000.0,250,7
185,DNS,371945,1000.0,250,7
185,DNS,372070,1000.0,250,7
185,DNS,372195,1000.0,250,7
185,DNS,372320,1000.0,250,7
185,DNS,372445,1000.0,250,7
185,DNS,372570,1000.0,250,7
185,DNS,372695,1000.0,250,7
185,WAK,372945,1000.0,250,7
185,WAK,373070,1000.0,250,7
185,WAK,373195,1000.0,250,7
185,WAK,373320,1000.0,250,7
185,WAK,373445,1000.0,250,7
185,WAK,373570,1000.0,250,7
185,WAK,373695,1000.0,250,7
185,WAK,373820,1000.0,250,7
185,WAK,373945,1000.0,250,7
185,WAK,374070,1000.0,250,7
185,WAK,374195,1000.0,250,7
185,WAK,374320,1000.0,250,7
185,WAK,374445,1000.0,250,7
185,WAK,374570,1000.0,250,7
185,WAK,374695,1000.0,250,7
185,WAK,374820,1000.0,250,7
185,WAK,374945,1000.0,250,7
185,WAK,375070,1000.0,250,7
185,WAK,375195,1000.0,250,7
185,WAK,375320,1000.0,250,7
185,WAK,375445,1000.0,250,7
185,WAK,375570,1000.0,250,7
185,WAK,375695,1000.0,250,7
185,WAK,375820,1000.0,250,7
185,STDUP,382190,1000.0,250,7
185,STDUP,382315,1000.0,250,7
185,STDUP,382440,1000.0,250,7
185,STDUP,382565,1000.0,250,7
185,STDUP,382690,1000.0,250,7
185,STDUP,382815,1000.0,250,7
185,STDUP,382940,1000.0,250,7
185,STDUP,383065,1000.0,250,7
185,STDUP,383190,1000.0,250,7
185,STDUP,383315,1000.0,250,7
185,STDUP,383440,1000.0,250,7
185,STDUP,383565,1000.0,250,7
185,STDUP,383690,1000.0,250,7
185,STDUP,383815,1000.0,250,7
185,STDUP,383940,1000.0,250,7
185,STDUP,384065,1000.0,250,7
185,WAK,384440,1000.0,250,7
185,WAK,384565,1000.0,250,7
185,WAK,384690,1000.0,250,7
185,WAK,384815,1000.0,250,7
185,WAK,384940,1000.0,250,7
185,WAK,385065,1000.0,250,7
185,WAK,385190,1000.0,250,7
185,WAK,385315,1000.0,250,7
185,WAK,385440,1000.0,250,7
185,WAK,385565,1000.0,250,7
185,WAK,385690,1000.0,250,7
185,WAK,385815,1000.0,250,7
185,WAK,385940,1000.0,250,7
185,WAK,386065,1000.0,250,7
185,WAK,386190,1000.0,250,7
185,WAK,386315,1000.0,250,7
185,WAK,386440,1000.0,250,7
185,WAK,386565,1000.0,250,7
185,WAK,386690,1000.0,250,7
185,WAK,386815,1000.0,250,7
185,WAK,386940,1000.0,250,7
185,WAK,387065,1000.0,250,7
185,WAK,387190,1000.0,250,7
185,WAK,387315,1000.0,250,7
185,WAK,387440,1000.0,250,7
185,WAK,387565,1000.0,250,7
185,UPS,387815,1000.0,250,7
185,UPS,387940,1000.0,250,7
185,UPS,388065,1000.0,250,7
185,UPS,388190,1000.0,250,7
185,UPS,388315,1000.0,250,7
185,UPS,388440,1000.0,250,7
185,UPS,388565,1000.0,250,7
185,UPS,388690,1000.0,250,7
185,UPS,388815,1000.0,250,7
185,UPS,388940,1000.0,250,7
185,UPS,389065,1000.0,250,7
185,UPS,389190,1000.0,250,7
185,UPS,389315,1000.0,250,7
185,UPS,389440,1000.0,250,7
185,UPS,389565,1000.0,250,7
185,WAK,389690,1000.0,250,7
185,WAK,389815,1000.0,250,7
185,WAK,389940,1000.0,250,7
185,WAK,390065,1000.0,250,7
185,WAK,390190,1000.0,250,7
185,WAK,390315,1000.0,250,7
185,WAK,390440,1000.0,250,7
185,WAK,390565,1000.0,250,7
185,WAK,390690,1000.0,250,7
185,WAK,390815,1000.0,250,7
185,WAK,390940,1000.0,250,7
185,WAK,391065,1000.0,250,7
185,WAK,391190,1000.0,250,7
185,WAK,391315,1000.0,250,7
185,WAK,391440,1000.0,250,7
185,WAK,391565,1000.0,250,7
185,WAK,391690,1000.0,250,7
185,WAK,391815,1000.0,250,7
185,WAK,391940,1000.0,250,7
185,WAK,392065,1000.0,250,7
185,WAK,392190,1000.0,250,7
185,WAK,392315,1000.0,250,7
185,WAK,392440,1000.0,250,7
185,WAK,392565,1000.0,250,7
185,WAK,392690,1000.0,250,7
185,WAK,392815,1000.0,250,7
185,WAK,392940,1000.0,250,7
185,WAK,393065,1000.0,250,7
185,WAK,393190,1000.0,250,7
185,WAK,393315,1000.0,250,7
185,WAK,393440,1000.0,250,7
185,WAK,393565,1000.0,250,7
185,WAK,393690,1000.0,250,7
185,WAK,393815,1000.0,250,7
185,WAK,393940,1000.0,250,7
185,WAK,399315,1000.0,250,7
185,WAK,399440,1000.0,250,7
185,WAK,399565,1000.0,250,7
185,WAK,399690,1000.0,250,7
185,WAK,399815,1000.0,250,7
185,WAK,399940,1000.0,250,7
185,WAK,400065,1000.0,250,7
185,WAK,400190,1000.0,250,7
185,WAK,400315,1000.0,250,7
185,WAK,400440,1000.0,250,7
185,STDUP,406765,1000.0,250,7
185,STDUP,406890,1000.0,250,7
185,STDUP,407015,1000.0,250,7
185,STDUP,407140,1000.0,250,7
185,STDUP,407265,1000.0,250,7
185,STDUP,407390,1000.0,250,7
185,STDUP,407515,1000.0,250,7
185,STDUP,407640,1000.0,250,7
185,STDUP,407765,1000.0,250,7
185,STDUP,407890,1000.0,250,7
185,STDUP,408015,1000.0,250,7
185,STDUP,408140,1000.0,250,7
185,STDUP,408265,1000.0,250,7
185,STDUP,408390,1000.0,250,7
185,STDUP,408515,1000.0,250,7
185,WAK,409390,1000.0,250,7
185,WAK,409515,1000.0,250,7
185,WAK,409640,1000.0,250,7
185,WAK,409765,1000.0,250,7
185,WAK,409890,1000.0,250,7
185,WAK,410015,1000.0,250,7
185,WAK,410140,1000.0,250,7
185,WAK,414640,1000.0,250,7
185,WAK,414765,1000.0,250,7
185,WAK,414890,1000.0,250,7
185,WAK,415015,1000.0,250,7
185,WAK,415140,1000.0,250,7
185,WAK,415265,1000.0,250,7
185,WAK,415390,1000.0,250,7
185,WAK,415515,1000.0,250,7
185,WAK,415640,1000.0,250,7
185,WAK,415765,1000.0,250,7
185,WAK,415890,1000.0,250,7
185,WAK,416015,1000.0,250,7
185,WAK,416140,1000.0,250,7
185,WAK,416265,1000.0,250,7
185,WAK,416390,1000.0,250,7
185,WAK,416515,1000.0,250,7
185,WAK,416640,1000.0,250,7
185,WAK,416765,1000.0,250,7
185,WAK,416890,1000.0,250,7
185,WAK,417015,1000.0,250,7
185,WAK,417140,1000.0,250,7
185,WAK,417265,1000.0,250,7
185,WAK,417390,1000.0,250,7
185,WAK,417515,1000.0,250,7
185,WAK,417640,1000.0,250,7
185,WAK,417765,1000.0,250,7
185,WAK,417890,1000.0,250,7
185,WAK,418015,1000.0,250,7
185,WAK,418140,1000.0,250,7
185,WAK,418265,1000.0,250,7
185,WAK,418390,1000.0,250,7
185,WAK,418515,1000.0,250,7
185,WAK,418640,1000.0,250,7
185,WAK,418765,1000.0,250,7
185,WAK,418890,1000.0,250,7
185,DNS,419015,1000.0,250,7
185,DNS,419140,1000.0,250,7
185,DNS,419265,1000.0,250,7
185,DNS,419390,1000.0,250,7
185,DNS,419515,1000.0,250,7
185,DNS,419640,1000.0,250,7
185,DNS,419765,1000.0,250,7
185,DNS,419890,1000.0,250,7
185,DNS,420015,1000.0,250,7
185,DNS,420140,1000.0,250,7
185,DNS,420265,1000.0,250,7
185,DNS,420390,1000.0,250,7
185,DNS,420515,1000.0,250,7
185,DNS,420640,1000.0,250,7
185,DNS,420765,1000.0,250,7
185,WAK,421015,1000.0,250,7
185,WAK,421140,1000.0,250,7
185,WAK,421265,1000.0,250,7
185,WAK,421390,1000.0,250,7
185,WAK,421515,1000.0,250,7
185,WAK,421640,1000.0,250,7
185,WAK,421765,1000.0,250,7
185,WAK,421890,1000.0,250,7
185,WAK,422015,1000.0,250,7
185,WAK,422140,1000.0,250,7
185,WAK,422265,1000.0,250,7
185,WAK,422390,1000.0,250,7
185,WAK,422515,1000.0,250,7
185,WAK,422640,1000.0,250,7
185,WAK,422765,1000.0,250,7
185,WAK,422890,1000.0,250,7
185,WAK,423015,1000.0,250,7
185,WAK,423140,1000.0,250,7
185,WAK,423265,1000.0,250,7
185,WAK,423390,1000.0,250,7
185,WAK,423515,1000.0,250,7
185,WAK,423640,1000.0,250,7
185,WAK,423765,1000.0,250,7
185,WAK,423890,1000.0,250,7
185,STDUP,431150,1000.0,250,7
185,STDUP,431275,1000.0,250,7
185,STDUP,431400,1000.0,250,7
185,STDUP,431525,1000.0,250,7
185,STDUP,431650,1000.0,250,7
185,STDUP,431775,1000.0,250,7
185,STDUP,431900,1000.0,250,7
185,STDUP,432025,1000.0,250,7
185,STDUP,432150,1000.0,250,7
185,STDUP,432275,1000.0,250,7
185,STDUP,432400,1000.0,250,7
185,STDUP,432525,1000.0,250,7
185,STDUP,432650,1000.0,250,7
185,STDUP,432775,1000.0,250,7
185,STDUP,432900,1000.0,250,7
185,STDUP,433025,1000.0,250,7
185,WAK,433275,1000.0,250,7
185,WAK,433400,1000.0,250,7
185,WAK,433525,1000.0,250,7
185,WAK,433650,1000.0,250,7
185,WAK,433775,1000.0,250,7
185,WAK,433900,1000.0,250,7
185,WAK,434025,1000.0,250,7
185,WAK,434150,1000.0,250,7
185,WAK,434275,1000.0,250,7
185,WAK,434400,1000.0,250,7
185,WAK,434525,1000.0,250,7
185,WAK,434650,1000.0,250,7
185,WAK,434775,1000.0,250,7
185,WAK,434900,1000.0,250,7
185,WAK,435025,1000.0,250,7
185,WAK,435150,1000.0,250,7
185,WAK,435275,1000.0,250,7
185,WAK,435400,1000.0,250,7
185,WAK,435525,1000.0,250,7
185,WAK,435650,1000.0,250,7
185,WAK,435775,1000.0,250,7
185,WAK,435900,1000.0,250,7
185,WAK,436025,1000.0,250,7
185,WAK,436150,1000.0,250,7
185,WAK,436275,1000.0,250,7
185,WAK,436400,1000.0,250,7
185,UPS,436525,1000.0,250,7
185,UPS,436650,1000.0,250,7
185,UPS,436775,1000.0,250,7
185,UPS,436900,1000.0,250,7
185,UPS,437025,1000.0,250,7
185,UPS,437150,1000.0,250,7
185,UPS,437275,1000.0,250,7
185,UPS,437400,1000.0,250,7
185,UPS,437525,1000.0,250,7
185,UPS,437650,1000.0,250,7
185,UPS,437775,1000.0,250,7
185,UPS,437900,1000.0,250,7
185,UPS,438025,1000.0,250,7
185,UPS,438150,1000.0,250,7
185,UPS,438275,1000.0,250,7
185,WAK,438525,1000.0,250,7
185,WAK,438650,1000.0,250,7
185,WAK,438775,1000.0,250,7
185,WAK,438900,1000.0,250,7
185,WAK,439025,1000.0,250,7
185,WAK,439150,1000.0,250,7
185,WAK,439275,1000.0,250,7
185,WAK,439400,1000.0,250,7
185,WAK,439525,1000.0,250,7
185,WAK,439650,1000.0,250,7
185,WAK,439775,1000.0,250,7
185,WAK,439900,1000.0,250,7
185,WAK,440025,1000.0,250,7
185,WAK,440150,1000.0,250,7
185,WAK,440275,1000.0,250,7
185,WAK,440400,1000.0,250,7
185,WAK,440525,1000.0,250,7
185,WAK,440650,1000.0,250,7
185,WAK,440775,1000.0,250,7
185,WAK,440900,1000.0,250,7
185,WAK,441025,1000.0,250,7
185,WAK,441150,1000.0,250,7
185,WAK,441275,1000.0,250,7
185,WAK,441400,1000.0,250,7
185,WAK,441525,1000.0,250,7
185,WAK,441650,1000.0,250,7
185,WAK,441775,1000.0,250,7
185,WAK,441900,1000.0,250,7
185,WAK,442025,1000.0,250,7
185,WAK,442150,1000.0,250,7
185,WAK,442275,1000.0,250,7
185,WAK,442400,1000.0,250,7
185,WAK,442525,1000.0,250,7
185,WAK,442650,1000.0,250,7
185,WAK,447775,1000.0,250,7
185,WAK,447900,1000.0,250,7
185,WAK,448025,1000.0,250,7
185,WAK,448150,1000.0,250,7
185,WAK,448275,1000.0,250,7
185,WAK,448400,1000.0,250,7
185,WAK,448525,1000.0,250,7
185,WAK,448650,1000.0,250,7
185,WAK,448775,1000.0,250,7
185,WAK,448900,1000.0,250,7
185,WAK,449025,1000.0,250,7
185,STDUP,455370,1000.0,250,7
185,STDUP,455495,1000.0,250,7
185,STDUP,455620,1000.0,250,7
185,STDUP,455745,1000.0,250,7
185,STDUP,455870,1000.0,250,7
185,STDUP,455995,1000.0,250,7
185,STDUP,456120,1000.0,250,7
185,STDUP,456245,1000.0,250,7
185,STDUP,456370,1000.0,250,7
185,STDUP,456495,1000.0,250,7
185,STDUP,456620,1000.0,250,7
185,STDUP,456745,1000.0,250,7
185,STDUP,456870,1000.0,250,7
185,STDUP,456995,1000.0,250,7
185,STDUP,457120,1000.0,250,7
185,STDUP,457245,1000.0,250,7
185,WAK,457495,1000.0,250,7
185,WAK,457620,1000.0,250,7
185,WAK,457745,1000.0,250,7
185,WAK,457870,1000.0,250,7
185,WAK,457995,1000.0,250,7
185,WAK,458120,1000.0,250,7
185,WAK,462620,1000.0,250,7
185,WAK,462745,1000.0,250,7
185,WAK,462870,1000.0,250,7
185,WAK,462995,1000.0,250,7
185,WAK,463120,1000.0,250,7
185,WAK,463245,1000.0,250,7
185,WAK,463370,1000.0,250,7
185,WAK,463495,1000.0,250,7
185,WAK,463620,1000.0,250,7
185,WAK,463745,1000.0,250,7
185,WAK,463870,1000.0,250,7
185,WAK,463995,1000.0,250,7
185,WAK,464120,1000.0,250,7
185,WAK,464245,1000.0,250,7
185,WAK,464370,1000.0,250,7
185,WAK,464495,1000.0,250,7
185,WAK,464620,1000.0,250,7
185,WAK,464745,1000.0,250,7
185,WAK,464870,1000.0,250,7
185,WAK,464995,1000.0,250,7
185,WAK,465120,1000.0,250,7
185,WAK,465245,1000.0,250,7
185,WAK,465370,1000.0,250,7
185,WAK,465495,1000.0,250,7
185,WAK,465620,1000.0,250,7
185,WAK,465745,1000.0,250,7
185,WAK,465870,1000.0,250,7
185,WAK,465995,1000.0,250,7
185,WAK,466120,1000.0,250,7
185,WAK,466245,1000.0,250,7
185,WAK,466370,1000.0,250,7
185,WAK,466495,1000.0,250,7
185,WAK,466620,1000.0,250,7
185,WAK,466745,1000.0,250,7
185,DNS,466870,1000.0,250,7
185,DNS,466995,1000.0,250,7
185,DNS,467120,1000.0,250,7
185,DNS,467245,1000.0,250,7
185,DNS,467370,1000.0,250,7
185,DNS,467495,1000.0,250,7
185,DNS,467620,1000.0,250,7
185,DNS,467745,1000.0,250,7
185,DNS,467870,1000.0,250,7
185,DNS,467995,1000.0,250,7
185,DNS,468120,1000.0,250,7
185,DNS,468245,1000.0,250,7
185,DNS,468370,1000.0,250,7
185,DNS,468495,1000.0,250,7
185,DNS,468620,1000.0,250,7
185,DNS,468745,1000.0,250,7
185,WAK,468870,1000.0,250,7
185,WAK,468995,1000.0,250,7
185,WAK,469120,1000.0,250,7
185,WAK,469245,1000.0,250,7
185,WAK,469370,1000.0,250,7
185,WAK,469495,1000.0,250,7
185,WAK,469620,1000.0,250,7
185,WAK,469745,1000.0,250,7
185,WAK,469870,1000.0,250,7
185,WAK,469995,1000.0,250,7
185,WAK,470120,1000.0,250,7
185,WAK,470245,1000.0,250,7
185,WAK,470370,1000.0,250,7
185,WAK,470495,1000.0,250,7
185,WAK,470620,1000.0,250,7
185,WAK,470745,1000.0,250,7
185,WAK,470870,1000.0,250,7
185,WAK,470995,1000.0,250,7
185,WAK,471120,1000.0,250,7
185,WAK,471245,1000.0,250,7
185,WAK,471370,1000.0,250,7
185,WAK,471495,1000.0,250,7
185,WAK,471620,1000.0,250,7
185,WAK,471745,1000.0,250,7
185,WAK,471870,1000.0,250,7
185,WAK,471995,1000.0,250,7
185,WAK,472120,1000.0,250,7
185,STDUP,478775,1000.0,250,7
185,STDUP,478900,1000.0,250,7
185,STDUP,479025,1000.0,250,7
185,STDUP,479150,1000.0,250,7
185,STDUP,479275,1000.0,250,7
185,STDUP,479400,1000.0,250,7
185,STDUP,479525,1000.0,250,7
185,STDUP,479650,1000.0,250,7
185,STDUP,479775,1000.0,250,7
185,STDUP,479900,1000.0,250,7
185,STDUP,480025,1000.0,250,7
185,STDUP,480150,1000.0,250,7
185,STDUP,480275,1000.0,250,7
185,STDUP,480400,1000.0,250,7
185,STDUP,480525,1000.0,250,7
185,STDUP,480650,1000.0,250,7
185,WAK,481150,1000.0,250,7
185,WAK,481275,1000.0,250,7
185,WAK,481400,1000.0,250,7
185,WAK,481525,1000.0,250,7
185,WAK,481650,1000.0,250,7
185,WAK,481775,1000.0,250,7
185,WAK,481900,1000.0,250,7
185,WAK,482025,1000.0,250,7
185,WAK,482150,1000.0,250,7
185,WAK,482275,1000.0,250,7
185,WAK,482400,1000.0,250,7
185,WAK,482525,1000.0,250,7
185,WAK,482650,1000.0,250,7
185,WAK,482775,1000.0,250,7
185,WAK,482900,1000.0,250,7
185,WAK,483025,1000.0,250,7
185,WAK,483150,1000.0,250,7
185,WAK,483275,1000.0,250,7
185,WAK,483400,1000.0,250,7
185,WAK,483525,1000.0,250,7
185,UPS,483775,1000.0,250,7
185,UPS,483900,1000.0,250,7
185,UPS,484025,1000.0,250,7
185,UPS,484150,1000.0,250,7
185,UPS,484275,1000.0,250,7
185,UPS,484400,1000.0,250,7
185,UPS,484525,1000.0,250,7
185,UPS,484650,1000.0,250,7
185,UPS,484775,1000.0,250,7
185,UPS,484900,1000.0,250,7
185,UPS,485025,1000.0,250,7
185,UPS,485150,1000.0,250,7
185,UPS,485275,1000.0,250,7
185,UPS,485400,1000.0,250,7
185,UPS,485525,1000.0,250,7
185,UPS,485650,1000.0,250,7
185,WAK,485775,1000.0,250,7
185,WAK,485900,1000.0,250,7
185,WAK,486025,1000.0,250,7
185,WAK,486150,1000.0,250,7
185,WAK,486275,1000.0,250,7
185,WAK,486400,1000.0,250,7
185,WAK,486525,1000.0,250,7
185,WAK,486650,1000.0,250,7
185,WAK,486775,1000.0,250,7
185,WAK,486900,1000.0,250,7
185,WAK,487025,1000.0,250,7
185,WAK,487150,1000.0,250,7
185,WAK,487275,1000.0,250,7
185,WAK,487400,1000.0,250,7
185,WAK,487525,1000.0,250,7
185,WAK,487650,1000.0,250,7
185,WAK,487775,1000.0,250,7
185,WAK,487900,1000.0,250,7
185,WAK,488025,1000.0,250,7
185,WAK,488150,1000.0,250,7
185,WAK,488275,1000.0,250,7
185,WAK,488400,1000.0,250,7
185,WAK,488525,1000.0,250,7
185,WAK,488650,1000.0,250,7
185,WAK,488775,1000.0,250,7
185,WAK,488900,1000.0,250,7
185,WAK,489025,1000.0,250,7
185,WAK,489150,1000.0,250,7
185,WAK,489275,1000.0,250,7
185,WAK,489400,1000.0,250,7
185,WAK,489525,1000.0,250,7
185,WAK,489650,1000.0,250,7
185,WAK,489775,1000.0,250,7
185,WAK,489900,1000.0,250,7
185,WAK,495025,1000.0,250,7
185,WAK,495150,1000.0,250,7
185,WAK,495275,1000.0,250,7
185,WAK,495400,1000.0,250,7
185,WAK,495525,1000.0,250,7
185,WAK,495650,1000.0,250,7
185,WAK,495775,1000.0,250,7
185,WAK,495900,1000.0,250,7
185,WAK,496025,1000.0,250,7
185,STDUP,502020,1000.0,250,7
185,STDUP,502145,1000.0,250,7
185,STDUP,502270,1000.0,250,7
185,STDUP,502395,1000.0,250,7
185,STDUP,502520,1000.0,250,7
185,STDUP,502645,1000.0,250,7
185,STDUP,502770,1000.0,250,7
185,STDUP,502895,1000.0,250,7
185,STDUP,503020,1000.0,250,7
185,STDUP,503145,1000.0,250,7
185,STDUP,503270,1000.0,250,7
185,STDUP,503395,1000.0,250,7
185,STDUP,503520,1000.0,250,7
185,STDUP,503645,1000.0,250,7
185,STDUP,503770,1000.0,250,7
185,STDUP,503895,1000.0,250,7
185,WAK,504270,1000.0,250,7
185,WAK,504395,1000.0,250,7
185,WAK,504520,1000.0,250,7
185,WAK,504645,1000.0,250,7
185,WAK,504770,1000.0,250,7
185,WAK,504895,1000.0,250,7
185,WAK,505020,1000.0,250,7
185,WAK,505145,1000.0,250,7
185,WAK,509270,1000.0,250,7
185,WAK,509395,1000.0,250,7
185,WAK,509520,1000.0,250,7
185,WAK,509645,1000.0,250,7
185,WAK,509770,1000.0,250,7
185,WAK,509895,1000.0,250,7
185,WAK,510020,1000.0,250,7
185,WAK,510145,1000.0,250,7
185,WAK,510270,1000.0,250,7
185,WAK,510395,1000.0,250,7
185,WAK,510520,1000.0,250,7
185,WAK,510645,1000.0,250,7
185,WAK,510770,1000.0,250,7
185,WAK,510895,1000.0,250,7
185,WAK,511020,1000.0,250,7
185,WAK,511145,1000.0,250,7
185,WAK,511270,1000.0,250,7
185,WAK,511395,1000.0,250,7
185,WAK,511520,1000.0,250,7
185,WAK,511645,1000.0,250,7
185,WAK,511770,1000.0,250,7
185,WAK,511895,1000.0,250,7
185,WAK,512020,1000.0,250,7
185,WAK,512145,1000.0,250,7
185,WAK,512270,1000.0,250,7
185,WAK,512395,1000.0,250,7
185,WAK,512520,1000.0,250,7
185,WAK,512645,1000.0,250,7
185,WAK,512770,1000.0,250,7
185,WAK,512895,1000.0,250,7
185,WAK,513020,1000.0,250,7
185,WAK,513145,1000.0,250,7
185,WAK,513270,1000.0,250,7
185,WAK,513395,1000.0,250,7
185,WAK,513520,1000.0,250,7
185,WAK,513645,1000.0,250,7
185,WAK,513770,1000.0,250,7
185,WAK,513895,1000.0,250,7
185,DNS,514020,1000.0,250,7
185,DNS,514145,1000.0,250,7
185,DNS,514270,1000.0,250,7
185,DNS,514395,1000.0,250,7
185,DNS,514520,1000.0,250,7
185,DNS,514645,1000.0,250,7
185,DNS,514770,1000.0,250,7
185,DNS,514895,1000.0,250,7
185,DNS,515020,1000.0,250,7
185,DNS,515145,1000.0,250,7
185,DNS,515270,1000.0,250,7
185,DNS,515395,1000.0,250,7
185,DNS,515520,1000.0,250,7
185,DNS,515645,1000.0,250,7
185,WAK,515770,1000.0,250,7
185,WAK,515895,1000.0,250,7
185,WAK,516020,1000.0,250,7
185,WAK,516145,1000.0,250,7
185,WAK,516270,1000.0,250,7
185,WAK,516395,1000.0,250,7
185,WAK,516520,1000.0,250,7
185,WAK,516645,1000.0,250,7
185,WAK,516770,1000.0,250,7
185,WAK,516895,1000.0,250,7
185,WAK,517020,1000.0,250,7
185,WAK,517145,1000.0,250,7
185,WAK,517270,1000.0,250,7
185,WAK,517395,1000.0,250,7
185,WAK,517520,1000.0,250,7
185,WAK,517645,1000.0,250,7
185,WAK,517770,1000.0,250,7
185,WAK,517895,1000.0,250,7
185,WAK,518020,1000.0,250,7
185,WAK,518145,1000.0,250,7
185,WAK,518270,1000.0,250,7
185,WAK,518395,1000.0,250,7
185,WAK,518520,1000.0,250,7
185,WAK,518645,1000.0,250,7
185,STDUP,524945,1000.0,250,7
185,STDUP,525070,1000.0,250,7
185,STDUP,525195,1000.0,250,7
185,STDUP,525320,1000.0,250,7
185,STDUP,525445,1000.0,250,7
185,STDUP,525570,1000.0,250,7
185,STDUP,525695,1000.0,250,7
185,STDUP,525820,1000.0,250,7
185,STDUP,525945,1000.0,250,7
185,STDUP,526070,1000.0,250,7
185,STDUP,526195,1000.0,250,7
185,STDUP,526320,1000.0,250,7
185,STDUP,526445,1000.0,250,7
185,STDUP,526570,1000.0,250,7
185,STDUP,526695,1000.0,250,7
185,STDUP,526820,1000.0,250,7
185,WAK,527695,1000.0,250,7
185,WAK,527820,1000.0,250,7
185,WAK,527945,1000.0,250,7
185,WAK,528070,1000.0,250,7
185,WAK,528195,1000.0,250,7
185,WAK,528320,1000.0,250,7
185,WAK,528445,1000.0,250,7
185,WAK,528570,1000.0,250,7
185,WAK,528695,1000.0,250,7
185,WAK,528820,1000.0,250,7
185,WAK,528945,1000.0,250,7
185,WAK,529070,1000.0,250,7
185,WAK,529195,1000.0,250,7
185,WAK,529320,1000.0,250,7
185,WAK,529445,1000.0,250,7
185,WAK,529570,1000.0,250,7
185,WAK,529695,1000.0,250,7
185,WAK,529820,1000.0,250,7
185,WAK,529945,1000.0,250,7
185,WAK,530070,1000.0,250,7
185,WAK,530195,1000.0,250,7
185,UPS,530445,1000.0,250,7
185,UPS,530570,1000.0,250,7
185,UPS,530695,1000.0,250,7
185,UPS,530820,1000.0,250,7
185,UPS,530945,1000.0,250,7
185,UPS,531070,1000.0,250,7
185,UPS,531195,1000.0,250,7
185,UPS,531320,1000.0,250,7
185,UPS,531445,1000.0,250,7
185,UPS,531570,1000.0,250,7
185,UPS,531695,1000.0,250,7
185,UPS,531820,1000.0,250,7
185,UPS,531945,1000.0,250,7
185,UPS,532070,1000.0,250,7
185,WAK,532320,1000.0,250,7
185,WAK,532445,1000.0,250,7
185,WAK,532570,1000.0,250,7
185,WAK,532695,1000.0,250,7
185,WAK,532820,1000.0,250,7
185,WAK,532945,1000.0,250,7
185,WAK,533070,1000.0,250,7
185,WAK,533195,1000.0,250,7
185,WAK,533320,1000.0,250,7
185,WAK,533445,1000.0,250,7
185,WAK,533570,1000.0,250,7
185,WAK,533695,1000.0,250,7
185,WAK,533820,1000.0,250,7
185,WAK,533945,1000.0,250,7
185,WAK,534070,1000.0,250,7
185,WAK,534195,1000.0,250,7
185,WAK,534320,1000.0,250,7
185,WAK,534445,1000.0,250,7
185,WAK,534570,1000.0,250,7
185,WAK,534695,1000.0,250,7
185,WAK,534820,1000.0,250,7
185,WAK,534945,1000.0,250,7
185,WAK,535070,1000.0,250,7
185,WAK,535195,1000.0,250,7
185,WAK,535320,1000.0,250,7
185,WAK,535445,1000.0,250,7
185,WAK,535570,1000.0,250,7
185,WAK,535695,1000.0,250,7
185,WAK,535820,1000.0,250,7
185,WAK,535945,1000.0,250,7
185,WAK,536070,1000.0,250,7
185,WAK,541320,1000.0,250,7
185,WAK,541445,1000.0,250,7
185,WAK,541570,1000.0,250,7
185,WAK,541695,1000.0,250,7
185,WAK,541820,1000.0,250,7
185,WAK,541945,1000.0,250,7
185,WAK,542070,1000.0,250,7
185,WAK,542195,1000.0,250,7
185,WAK,542320,1000.0,250,7
185,WAK,542445,1000.0,250,7
185,STDUP,549655,1000.0,250,7
185,STDUP,549780,1000.0,250,7
185,STDUP,549905,1000.0,250,7
185,STDUP,550030,1000.0,250,7
185,STDUP,550155,1000.0,250,7
185,STDUP,550280,1000.0,250,7
185,STDUP,550405,1000.0,250,7
185,STDUP,550530,1000.0,250,7
185,STDUP,550655,1000.0,250,7
185,STDUP,550780,1000.0,250,7
185,STDUP,550905,1000.0,250,7
185,STDUP,551030,1000.0,250,7
185,STDUP,551155,1000.0,250,7
185,STDUP,551280,1000.0,250,7
185,STDUP,551405,1000.0,250,7
185,STDUP,551530,1000.0,250,7
185,WAK,552030,1000.0,250,7
185,WAK,552155,1000.0,250,7
185,WAK,552280,1000.0,250,7
185,WAK,552405,1000.0,250,7
185,WAK,552530,1000.0,250,7
185,WAK,552655,1000.0,250,7
185,WAK,552780,1000.0,250,7
185,WAK,557405,1000.0,250,7
185,WAK,557530,1000.0,250,7
185,WAK,557655,1000.0,250,7
185,WAK,557780,1000.0,250,7
185,WAK,557905,1000.0,250,7
185,WAK,558030,1000.0,250,7
185,WAK,558155,1000.0,250,7
185,WAK,558280,1000.0,250,7
185,WAK,558405,1000.0,250,7
185,WAK,558530,1000.0,250,7
185,WAK,558655,1000.0,250,7
185,WAK,558780,1000.0,250,7
185,WAK,558905,1000.0,250,7
185,WAK,559030,1000.0,250,7
185,WAK,559155,1000.0,250,7
185,WAK,559280,1000.0,250,7
